,noaa,time_0,lat_0,lon_0,th_0,f_0,fn_0,fp_0,a_f_0,a_fn_0,a_fp_0,hmin_0,hmax_0,time_1,dtime_1,lat_1,lon_1,th_1,f_1,fn_1,fp_1,a_f_1,a_fn_1,a_fp_1,f_rate_1,hmin_1,hmax_1,vmin_1,th_vmin_1,vmax_1,th_vmax_1,vnmean_1,th_vnmean_1,vpmean_1,th_vpmean_1,time_2,dtime_2,lat_2,lon_2,th_2,sm,f_2,fn_2,fp_2,a_f_2,a_fn_2,a_fp_2,f_rate_2,hmin_2,hmax_2,s_a_2,s_n_2,s_big_a_2
147,EFR_038,2000-06-22 20:33:00,23.688118,-25.927317,33.186714,2.7815025e+19,-7.454043e+19,2.6006109e+19,3.523457e+17,35.272713,12.454543,-120.34954,147.00104,2000-06-23 08:33:00,12.0,23.701223,-19.430086,28.60133,5.7293524e+20,-3.7464115e+20,3.0155273e+20,2.7546628e+18,93.99997,64.27274,4.5426684e+19,-813.77734,848.2304,-871.58984,32.195232,892.99304,29.830622,-211.11128,32.9023,197.96236,29.830626,2000-06-25 03:10:59,54.63333,24.021656,3.4823244,22.006248,,1.7077772e+21,-9.303302e+20,7.7744726e+20,7.374958e+18,182.04552,143.63637,3.0749767e+19,-1255.2958,1117.4922,1.502558,2.0,0.75171494
148,EFR_039,2000-06-23 14:41:00,-3.2691934,-52.852318,53.05965,5.7947377e+19,-1.476878e+19,1.8694539e+19,6.362381e+17,4.7575774,5.6363635,-103.09899,239.96703,2000-06-24 02:41:00,12.0,-3.4845655,-48.711903,49.075768,1.783742e+20,-2.241818e+19,5.7690416e+19,1.5089486e+18,7.818182,17.863611,1.0035568e+19,-390.86206,320.59113,-801.3772,51.693104,932.3872,50.93026,-192.3832,53.458218,234.82516,49.258083,2000-06-23 21:37:59,13.65,-3.3835456,-49.251274,49.62472,,1.744978e+20,-7.483105e+19,9.966678e+19,1.3394384e+18,15.63637,25.623375,8.5384934e+18,-390.86163,304.7846,0.0,0.0,0.0
149,EFR_040,2000-06-23 20:45:00,-20.519781,-3.09874,22.906809,5.1570376e+19,-2.8592897e+19,3.2267682e+19,5.012874e+17,14.0,13.272742,-112.52151,201.39381,2000-06-24 08:45:00,12.0,-20.487371,0.3390034,22.648712,3.9530624e+20,-1.4176135e+20,1.5275364e+20,1.7280553e+18,34.09089,35.90912,2.8644655e+19,-917.47504,1200.1195,-681.6952,22.777569,835.56885,22.648367,-175.22668,22.648703,187.40466,22.777472,2000-06-24 02:00:00,8.599999,-20.749693,-0.29735067,22.90732,,4.067423e+20,-2.1054047e+20,1.962018e+20,1.865564e+18,43.9091,38.09081,4.1299064e+19,-917.47485,1200.1194,0.74690074,1.0,0.74690074
150,EFR_041,2000-08-05 12:55:00,-14.896699,4.2683206,21.436953,2.4776397e+19,-1.0739378e+19,1.4470737e+19,2.9995708e+17,6.363632,7.2727313,-91.75164,125.92686,2000-08-06 00:55:00,12.0,-14.904999,6.247533,21.948614,1.0281674e+20,-6.8059044e+19,4.647417e+19,7.669389e+17,20.909101,17.454578,6.503362e+18,-438.49194,323.30823,-547.30896,21.820574,374.66202,21.436928,-163.49503,21.436953,106.734314,21.564676,2000-08-05 15:57:59,3.0499997,-15.283216,5.6384354,22.205498,,1.2713354e+20,-7.199897e+19,5.5134566e+19,9.8361685e+17,23.363632,20.272728,3.3559723e+19,-424.38562,323.30823,0.0,0.0,0.0
151,EFR_042,2000-08-07 20:53:00,-9.992887,-38.51249,41.626404,2.7745593e+19,-5.639333e+18,2.7121837e+18,3.4492312e+17,2.4656317,1.0,-111.18981,108.6431,2000-08-08 08:53:00,12.0,-10.086806,-32.722088,36.564568,2.0784077e+20,-1.7472723e+19,1.1485956e+18,1.4057018e+18,7.220339,0.6101693,1.5007932e+19,-544.62085,600.90137,-1102.603,41.467392,782.15497,41.467358,-198.42734,41.626347,212.95123,40.364914,2000-08-08 06:02:59,25.733332,-9.751163,-33.258537,36.86156,,2.3784454e+20,-1.2473707e+20,1.1310747e+20,1.5963145e+18,36.68179,24.22726,8.1644676e+18,-544.6211,600.9005,0.0,0.0,0.0
152,EFR_043,2000-08-07 18:41:00,-12.101952,-41.88216,45.56959,1.2231111e+20,-3.2168862e+19,3.2582657e+19,1.3278256e+18,11.667796,12.338982,-162.71812,167.07797,2000-08-08 06:41:00,12.0,-12.231415,-35.19921,39.586613,6.675824e+20,-2.7114682e+20,3.786688e+20,3.9474317e+18,54.1818,86.54548,4.543927e+19,-826.55774,867.3255,-1145.703,43.400627,965.9764,42.587147,-223.97488,42.587055,177.48032,42.587124,2000-08-08 07:12:59,15.666666,-12.21093,-34.89965,39.278484,,6.896147e+20,-2.9310558e+20,3.96509e+20,4.1177576e+18,63.818092,89.27267,3.6210867e+19,-826.5573,867.32526,1.8180333,1.0,1.8180333
153,EFR_044,2000-08-24 11:21:00,36.106747,9.850886,30.360277,6.490673e+19,-5.979227e+19,2.0358115e+19,7.18415e+17,26.272709,10.54545,-192.81178,104.42074,2000-08-24 23:21:00,12.0,35.956364,16.163105,32.441948,6.917702e+20,-3.5326292e+20,3.4784375e+20,3.4158673e+18,76.86363,65.99996,5.2238624e+19,-788.2741,910.80914,-826.58,31.464554,875.0106,32.16173,-181.7803,32.02187,185.21623,31.18761,2000-08-25 12:03:59,24.716665,36.372944,23.300783,36.17277,,8.7562305e+20,-4.8017872e+20,3.9544423e+20,5.3105087e+18,115.6362,90.63629,3.2800393e+19,-1003.0875,1274.4954,4.1477165,1.0,4.1477165
154,EFR_045,2000-11-26 12:58:00,2.7327065,5.9580665,6.132456,1.7564464e+19,-8.615763e+18,6.709611e+17,2.266334e+17,5.44186,0.44186038,-86.513756,110.4566,2000-11-27 00:58:00,12.0,2.7570472,11.704566,11.745528,3.4551926e+20,-1.995266e+19,1.191121e+19,1.6481822e+18,9.727249,7.272727,2.7329567e+19,-691.3112,988.6858,-318.66034,10.33375,588.60846,8.928256,-90.56099,10.33375,111.05598,10.686068,2000-11-26 22:09:59,18.199999,2.7680674,11.231516,11.274195,,3.695554e+20,-1.9865797e+20,1.7089748e+20,1.6290094e+18,43.545444,37.666676,1.9340163e+19,-691.3102,988.68396,0.0,0.0,0.0
155,EFR_046,2000-11-26 15:52:00,-49.279984,-37.167038,59.846527,1.0556767e+19,-4.722603e+18,1.0693962e+19,1.507719e+17,1.7272762,3.8181818,-74.32045,66.40121,2000-11-27 03:52:00,12.0,-49.29209,-30.53595,56.974354,2.3442205e+20,-1.006463e+20,1.3952834e+20,1.4442933e+18,15.181802,26.454552,1.865544e+19,-566.1222,376.58524,-1113.9031,56.974457,852.4662,59.846725,-323.22595,58.93745,214.80243,59.846706,2000-11-27 05:00:59,13.15,-49.480618,-30.250893,56.973827,,2.7086823e+20,-1.07741435e+20,1.6312678e+20,1.8527545e+18,16.1818,34.818195,1.9795548e+19,-577.1883,376.58524,0.0,0.0,0.0
156,EFR_047,2001-01-04 01:18:00,-11.900048,48.170033,48.464127,6.6100005e+19,-4.2571854e+19,2.9793614e+19,8.984167e+17,19.545446,13.54546,-113.75115,125.54875,2001-01-04 13:18:00,12.0,-11.853343,54.99736,54.982887,4.482428e+20,-2.7676036e+20,1.7919e+20,3.7418473e+18,70.90902,41.090904,3.1845234e+19,-532.52356,481.8456,-1030.3715,48.988525,1051.8685,48.81312,-235.92027,48.464153,253.6578,48.638325,2001-01-04 13:19:59,12.033333,-11.968958,55.03218,55.184315,,4.5656152e+20,-2.7672864e+20,1.798329e+20,3.8279112e+18,71.27276,40.27274,3.2448328e+19,-532.52356,481.8456,0.0,0.0,0.0
157,EFR_048,2001-01-06 14:06:00,11.073172,-11.190626,18.539402,6.5666823e+19,-4.8603656e+19,1.7689e+19,6.3101536e+17,19.454576,11.545461,-255.25893,92.67546,2001-01-07 02:06:00,12.0,10.960307,-4.3072095,15.285425,3.8514773e+20,-2.3390525e+20,1.5328218e+20,2.1715243e+18,74.09089,34.00001,2.662341e+19,-745.9267,810.76276,-442.99805,16.363905,621.4905,16.484102,-106.92421,18.296368,123.35104,15.644274,2001-01-07 03:37:59,13.533333,10.950276,-3.7177346,15.165969,,4.2336106e+20,-2.4682752e+20,1.7653354e+20,2.3193794e+18,74.50002,39.681774,2.643061e+19,-745.9267,977.6008,0.0,0.0,0.0
158,EFR_049,2001-03-04 14:36:00,25.52789,-59.423454,66.33976,1.4568706e+20,-1.1544185e+20,3.6301381e+19,1.6389036e+18,17.878788,7.5757604,-214.30559,149.70584,2001-03-05 02:36:00,12.0,25.466948,-52.69072,60.85431,3.5556405e+20,-1.1254703e+20,3.732263e+19,3.356158e+18,26.545448,10.363631,1.748975e+19,-252.4588,334.532,-950.6001,60.85431,776.15564,61.093647,-240.99152,65.76773,199.16159,66.05238,2001-03-06 04:34:59,53.03333,24.6016,-37.67509,48.560684,,7.808323e+20,-4.2339994e+20,3.574323e+20,4.805548e+18,80.90911,77.090706,1.197634e+19,-609.7741,608.4801,0.0,0.0,0.0
159,EFR_050,2001-03-04 15:30:00,-11.890949,3.6250823,5.8282256,7.056497e+18,-1.298423e+18,2.1241403e+18,9.125371e+16,1.0000013,1.3636341,-77.58262,100.60859,2001-03-05 03:30:00,12.0,-11.792903,10.334838,11.125485,2.7851054e+20,-5.024569e+19,4.455162e+19,1.2454275e+18,19.863651,9.227273,2.262117e+19,-758.0939,1075.625,-429.59186,8.055993,530.7093,9.941528,-114.19932,10.296232,149.41042,10.532922,2001-03-05 02:48:59,15.383332,-11.798169,10.092952,10.8883095,,2.8102481e+20,-1.409711e+20,1.40053715e+20,1.1801857e+18,32.909092,25.090902,1.7809426e+19,-758.0928,1075.6246,0.66628975,1.0,0.66628975
160,EFR_051,2001-03-05 02:09:00,-11.742834,-16.20727,16.641811,3.3367506e+19,-3.2452398e+19,1.282534e+18,2.981486e+17,13.63636,0.9090908,-230.0194,57.886265,2001-03-05 14:09:00,12.0,-11.897938,-10.955248,11.719962,2.159495e+20,-1.4095772e+20,8.273688e+19,1.10236946e+18,28.818178,26.363625,1.5215166e+19,-830.0576,473.9254,-538.2958,13.508556,506.505,14.227668,-128.61687,14.107656,137.14716,12.3148,2001-03-05 10:51:59,8.716666,-12.005604,-11.322775,12.076715,,2.2609715e+20,-1.4729383e+20,7.880331e+19,1.1054284e+18,29.000008,25.090889,2.2110477e+19,-769.78766,473.9254,0.0,0.0,0.0
161,EFR_052,2001-03-06 06:43:00,-13.726618,19.60679,20.3289,1.5131124e+20,-1.2060408e+20,7.7328724e+18,1.061591e+18,42.636364,3.8181758,-494.9538,178.11508,2001-03-06 18:43:00,12.0,-13.80496,25.460457,25.902542,5.3070084e+20,-1.8662051e+20,1.3573262e+19,2.775954e+18,61.18184,6.2727365,3.16158e+19,-978.4449,722.8473,-826.6411,20.701923,974.84235,24.871222,-170.53958,21.575869,195.6224,23.34012,2001-03-06 16:53:59,22.183332,-13.825798,25.065203,25.514801,,5.8930467e+20,-4.3046183e+20,1.5884284e+20,3.0857615e+18,97.99995,41.454597,1.9744258e+19,-968.91565,722.84515,0.0,0.0,0.0
162,EFR_053,2001-03-07 01:05:00,5.856302,-28.759787,31.480862,6.656333e+19,-2.3456726e+19,4.228164e+19,6.5785966e+17,10.54545,18.090904,-202.6595,168.40962,2001-03-07 13:05:00,12.0,5.9556727,-21.900013,25.519703,2.3681324e+20,-4.1040362e+19,3.2507002e+19,1.6423196e+18,18.04545,14.9545355,1.4187492e+19,-753.7567,554.04254,-728.45593,31.480831,803.8604,30.53065,-190.98944,31.61742,185.25452,30.53065,2001-03-07 17:05:59,27.316666,5.7444954,-19.887245,23.727388,,2.5058245e+20,-1.174904e+20,1.3309202e+20,1.9576249e+18,43.41327,46.18594,6.736515e+18,-753.7575,554.0409,0.0,0.0,0.0
163,EFR_054,2001-03-07 00:37:00,-15.28231,-5.3838096,9.591358,3.91852e+19,-9.060156e+19,2.6602108e+19,3.1512653e+17,31.909092,10.272728,-254.90544,255.29343,2001-03-07 12:37:00,12.0,-15.313964,1.2610983,8.178168,4.4312324e+20,-2.956611e+20,2.0916444e+20,2.1627784e+18,77.1818,48.818172,3.3661505e+19,-980.6437,717.62573,-421.6704,9.827543,436.59933,8.060462,-89.88204,8.412991,97.31015,8.060414,2001-03-08 05:06:59,28.499998,-15.194481,10.613867,13.038399,,8.7971134e+20,-4.7481993e+20,4.0489162e+20,3.7522585e+18,77.88372,104.854645,2.9492148e+19,-1373.3765,776.3594,0.67124504,1.0,0.67124504
164,EFR_055,2001-03-07 07:27:00,7.925518,-27.299171,31.210192,2.880803e+20,-3.6287853e+19,2.7034774e+20,1.5658928e+18,17.636366,58.36364,-92.69853,936.53107,2001-03-07 19:27:00,12.0,8.063484,-20.743559,25.77948,5.2737166e+20,-1.6770247e+20,3.5879844e+20,3.0676647e+18,50.01516,89.16666,1.9940947e+19,-657.07764,987.1134,-756.667,30.938417,895.9027,29.45748,-162.48178,30.802906,170.97098,30.397385,2001-03-07 17:58:59,10.533333,8.449133,-21.26717,26.427568,,5.4715344e+20,-1.7936507e+20,3.6778836e+20,3.1564535e+18,51.4286,90.03894,2.4595552e+19,-657.07764,987.1134,0.7699927,1.0,0.7699927
165,EFR_056,2001-03-10 22:08:00,-10.967425,-14.954798,15.209035,6.0956876e+19,-5.0414763e+19,4.5878763e+19,7.18403e+17,28.287878,25.757574,-171.06921,224.03596,2001-03-11 10:08:00,12.0,-11.133786,-8.050045,8.8921175,7.850736e+20,-5.023053e+20,3.87451e+20,4.21028e+18,163.21214,96.6212,6.0343063e+19,-1068.4978,1353.5186,-554.83704,14.245442,856.9907,10.310134,-111.02593,14.245442,133.57887,13.166238,2001-03-12 08:20:59,34.216663,-11.529475,3.75022,5.7207456,,1.2425261e+21,-6.985335e+20,5.4399286e+20,7.3847753e+18,188.36835,178.0,3.4531981e+19,-1068.4978,1455.9824,3.990992,1.0,3.990992
166,EFR_057,2001-03-11 04:51:00,-25.479752,51.51072,52.292118,3.2896178e+19,-1.4722164e+19,1.0721213e+19,4.342507e+17,5.9090943,4.2727203,-94.188774,99.87093,2001-03-11 16:51:00,12.0,-25.499567,53.872253,54.44376,9.237531e+19,-5.0854326e+19,3.779333e+19,8.937179e+17,14.272727,9.454554,4.9565946e+18,-287.46588,262.3225,-920.2272,52.29181,1118.3511,53.45212,-275.51797,52.29189,312.7879,53.64874,2001-03-11 08:32:59,3.6999998,-25.421467,53.385235,54.044228,,1.15231915e+20,-6.62932e+19,3.754311e+19,1.2211165e+18,20.27274,11.090895,2.2252904e+19,-234.76894,225.26079,0.0,0.0,0.0
167,EFR_058,2001-03-24 03:16:00,-7.7724457,0.6501131,1.0518413,2.2890521e+20,-3.8604002e+18,1.9968776e+20,1.3092743e+18,2.181817,56.181812,-79.2988,526.3387,2001-03-24 15:16:00,12.0,-7.746988,4.0751586,4.0939794,3.7706887e+20,-4.6877973e+19,2.780146e+20,2.040724e+18,15.954552,65.63636,1.2346971e+19,-668.54834,1108.187,-319.32416,3.3912086,587.95215,2.1040838,-83.52298,2.5719633,118.10359,1.9871352,2001-03-24 08:02:59,8.766666,-7.754481,3.365902,3.3912113,,3.9558616e+20,-7.866389e+19,3.1692228e+20,2.0346468e+18,18.4091,82.36361,1.9013037e+19,-656.13477,1062.8916,0.0,0.0,0.0
168,EFR_059,2001-03-25 01:25:00,-0.7114399,-35.62774,36.12802,1.4695423e+19,-4.2604305e+18,1.2905054e+19,1.6641255e+17,2.5454478,5.4545436,-57.975067,136.16537,2001-03-25 13:25:00,12.0,-0.66160357,-28.85343,29.453915,4.6854824e+20,-2.0486498e+20,2.6861653e+20,2.2879027e+18,49.545483,52.090893,3.7821067e+19,-851.14484,828.89264,-857.5525,35.12198,927.68506,33.006733,-223.46448,36.12801,193.58427,32.31301,2001-03-25 13:55:59,12.516665,-0.92668283,-28.322613,28.918455,,4.956861e+20,-2.1006244e+20,2.856237e+20,2.5308152e+18,52.272755,57.363644,3.842802e+19,-851.14484,828.89264,0.0,0.0,0.0
169,EFR_060,2001-04-18 22:45:00,-22.972248,-53.267735,54.175,1.9497244e+19,-1.7298966e+19,5.91675e+19,2.5882885e+17,5.818182,18.939394,-80.88098,77.842155,2001-04-19 10:45:00,12.0,-23.171642,-46.430767,48.178,8.893809e+19,-5.072378e+19,5.0866825e+19,6.970003e+17,15.999981,12.636392,5.786737e+18,-350.69492,397.95157,-892.88416,48.354355,828.7198,51.266495,-242.14043,53.38042,234.15941,54.175125,2001-04-20 05:54:59,31.166664,-22.678617,-34.797672,37.87636,,2.8722014e+20,-1.4418209e+20,1.4303806e+20,1.6635357e+18,36.272675,27.81817,8.59004e+18,-677.5246,622.92725,0.0,0.0,0.0
170,EFR_061,2001-04-19 05:23:00,-14.668539,5.178987,10.646819,1.2195569e+20,-7.128987e+19,5.9950933e+19,9.4199284e+17,28.818161,21.181818,-358.60297,324.00046,2001-04-19 17:23:00,12.0,-14.776749,11.953436,15.114165,5.4588624e+20,-2.8272692e+20,2.9015238e+20,2.4511946e+18,74.37659,50.844196,3.5327546e+19,-992.5905,993.5441,-514.37317,12.448382,854.40845,12.56891,-125.5512,13.898601,140.6138,14.992283,2001-04-19 22:39:59,17.283333,-14.451854,15.189368,17.567099,,7.971313e+20,-3.6672798e+20,4.3040328e+20,3.2470838e+18,95.27272,56.272575,3.9065125e+19,-992.5905,1470.3254,0.7116097,1.0,0.7116097
171,EFR_062,2001-05-10 06:12:00,7.6604085,-37.548824,39.02153,7.738406e+19,-7.940205e+19,7.2529274e+18,7.602872e+17,28.090906,3.7272666,-242.18301,99.96529,2001-05-10 18:12:00,12.0,7.606807,-30.491507,32.325222,2.784501e+20,-1.7817215e+20,9.803532e+19,1.748059e+18,46.27273,24.090902,1.6755505e+19,-676.0739,603.186,-962.4883,38.71793,1032.8015,35.31319,-221.71127,39.02145,211.2883,37.814716,2001-05-11 04:06:59,21.916666,7.747306,-24.973534,27.149889,,2.9906452e+20,-1.7978906e+20,1.1927549e+20,1.6579489e+18,43.727207,27.636364,1.0114699e+19,-676.0739,705.0946,0.0,0.0,0.0
172,EFR_063,2001-05-10 13:21:00,18.981419,-15.523684,26.879627,1.4396778e+19,-1.9150216e+19,1.9626388e+18,1.8544636e+17,9.363639,1.1818193,-101.69018,90.769714,2001-05-10 17:24:00,4.0499997,18.972694,-13.458237,25.824823,1.0613723e+20,-6.60426e+19,4.0741924e+19,8.295046e+17,23.50001,13.909076,2.2651965e+19,-370.2015,377.89694,-797.55743,26.879755,647.34705,25.824766,-203.52309,26.879755,168.47955,26.747297,2001-05-10 17:23:59,4.0499997,19.102228,-13.597696,25.95631,,1.0678452e+20,-6.60426e+19,4.0741924e+19,8.596185e+17,23.50001,13.909076,2.281179e+19,-370.2015,377.89694,0.0,0.0,0.0
173,EFR_064,2001-05-10 16:49:00,-12.4325695,-62.773514,62.85033,1.6489518e+19,-5.912881e+18,1.3173217e+19,2.3448704e+17,1.8636355,4.000001,-72.24076,91.73921,2001-05-11 04:49:00,12.0,-12.770371,-54.937317,55.05779,2.459214e+20,-1.06031615e+20,1.4196166e+20,1.6103177e+18,19.818176,25.045437,1.9119322e+19,-409.05222,527.94855,-1179.8138,59.19348,779.28625,57.836506,-264.28012,56.959408,211.15106,55.68124,2001-05-11 05:42:59,12.9,-12.429378,-54.411137,54.64758,,2.7157197e+20,-1.1293041e+20,1.5864153e+20,1.876339e+18,22.18179,29.727255,1.9773833e+19,-409.05222,527.94855,0.0,0.0,0.0
174,EFR_065,2001-05-11 22:18:00,-12.588088,-46.472687,46.97718,1.1773977e+20,-9.136373e+19,3.981098e+19,1.170461e+18,29.5909,13.727274,-230.35011,174.92618,2001-05-12 10:18:00,12.0,-12.797681,-39.393253,40.12274,3.930968e+20,-1.9327282e+20,2.2176926e+20,2.6087494e+18,46.045456,57.81827,2.2946418e+19,-613.78143,665.8657,-1304.997,44.76993,826.36035,45.27165,-249.19284,44.936653,206.40382,44.936718,2001-05-12 13:32:59,15.249999,-12.726156,-37.519836,38.442493,,4.643398e+20,-2.1218375e+20,2.5215598e+20,2.8384533e+18,47.636337,59.181763,2.2727873e+19,-625.7909,665.8657,0.0,0.0,0.0
175,EFR_066,2001-05-12 17:27:00,27.316393,5.523093,30.67788,5.398566e+19,-3.0615936e+19,2.5546434e+19,5.7710225e+17,13.727269,11.545452,-214.04713,235.05894,2001-05-13 05:27:00,12.0,27.425028,11.873903,32.3485,3.6685232e+20,-1.6498128e+20,2.0332962e+20,2.6142052e+18,61.181774,46.45455,2.607222e+19,-401.72003,706.66693,-929.21686,30.815758,856.09937,32.348362,-196.11562,30.67803,215.11916,32.34846,2001-05-13 21:34:59,28.133331,27.492416,20.646793,36.224403,,8.446952e+20,-4.4418514e+20,4.0051004e+20,4.4390476e+18,93.13639,79.95457,2.8105793e+19,-878.22906,853.6596,0.0,0.0,0.0
176,EFR_067,2001-08-27 10:19:00,11.382496,-15.628886,15.958107,6.15056e+19,-4.5439952e+19,1.6187055e+19,6.648782e+17,22.90908,8.0000105,-184.11687,145.92204,2001-08-27 22:19:00,12.0,11.446534,-8.945011,9.878143,3.141621e+20,-1.8154846e+20,1.3892565e+20,2.0238382e+18,47.68182,51.909126,2.1054709e+19,-554.10547,338.88052,-452.6454,15.834935,400.25037,16.204695,-97.692375,14.240061,92.9644,15.834916,2001-08-28 05:33:59,19.249998,11.157266,-4.8054457,6.169531,,3.9621596e+20,-1.8580198e+20,2.10414e+20,2.1049684e+18,54.27271,46.818104,1.7387554e+19,-643.40015,840.4194,0.0,0.0,0.0
177,EFR_068,2001-09-29 22:54:00,-21.513184,-42.370007,50.280937,2.181513e+19,-1.2331904e+19,1.6187741e+19,2.7729542e+17,5.0909095,6.3636365,-72.31555,110.597725,2001-09-30 10:54:00,12.0,-21.651888,-35.44324,44.88225,3.2953247e+20,-1.5933487e+20,1.8111734e+20,1.6540142e+18,26.454573,35.999977,2.5643111e+19,-715.77466,559.9334,-942.3955,48.65501,789.33136,45.88554,-205.64474,47.773495,181.94273,47.425354,2001-09-30 13:26:59,14.549999,-21.289387,-33.962837,43.571938,,3.558666e+20,-1.6226594e+20,1.9360069e+20,1.9696162e+18,30.636349,39.545418,2.2958865e+19,-715.77466,588.0644,0.0,0.0,0.0
178,EFR_069,2001-09-30 05:17:00,-4.785979,3.4689696,12.042893,3.086867e+20,-1.3401874e+20,1.24315966e+20,2.2063523e+18,39.454563,53.272724,-493.2692,262.90616,2001-09-30 17:17:00,12.0,-4.9099646,10.58959,15.662167,1.13713146e+21,-5.7228894e+20,5.0925093e+20,5.138354e+18,107.72724,119.81818,6.9037064e+19,-1471.8289,709.1794,-399.6687,14.691413,876.9116,14.207611,-87.39839,15.419139,134.85938,13.966108,2001-09-30 18:53:59,13.616666,-4.467658,12.020651,16.393326,,1.1727705e+21,-6.2979815e+20,5.4297255e+20,4.859643e+18,113.27927,116.72076,6.345781e+19,-1477.4851,857.4229,8.31526,1.0,8.31526
179,EFR_070,2001-10-12 04:40:00,36.198334,9.379257,31.440638,2.8544813e+19,-4.8584353e+19,2.9699134e+18,3.4744966e+17,20.931812,1.7954557,-134.00117,66.616325,2001-10-12 16:40:00,12.0,36.3926,12.5055,32.539085,2.4862903e+20,-1.551708e+20,9.261377e+19,1.6691918e+18,44.636364,26.999996,1.8340351e+19,-506.0793,500.18225,-856.34045,31.851013,700.24164,31.577168,-227.15157,31.713842,183.30484,31.71402,2001-10-12 09:36:59,4.95,36.549713,11.641428,32.401108,,2.6031036e+20,-1.6059108e+20,9.971928e+19,1.731251e+18,46.49997,26.181799,4.6821326e+19,-506.0793,500.18225,0.0,0.0,0.0
180,EFR_071,2001-10-13 00:30:00,-5.82535,8.544041,14.510346,1.6594823e+19,-7.291278e+18,1.1873296e+19,2.1546038e+17,4.8181806,7.2727256,-102.305466,107.18403,2001-10-13 12:30:00,12.0,-6.00084,15.141962,19.265598,2.4786167e+20,-1.2558814e+20,1.46497425e+20,1.6590653e+18,33.181812,56.272694,1.9272238e+19,-676.1581,694.8668,-459.68497,19.142088,507.13788,19.142084,-104.02037,18.28006,128.24258,16.568571,2001-10-14 07:54:59,31.416664,-6.457977,26.205074,28.854063,,4.4753258e+20,-1.5947975e+20,2.8805282e+20,2.70435e+18,49.09085,68.681725,1.3716853e+19,-693.76605,920.98944,0.0,0.0,0.0
181,EFR_072,2001-10-12 23:10:00,-8.525185,-3.8312168,14.993381,3.5940572e+19,-4.9348484e+18,442.18182,3.7816524e+17,3.0931373,-1.6148699e-16,-184.16127,76.586815,2001-10-13 07:03:00,7.8833327,-8.533305,0.5394814,14.509084,1.4746742e+20,-2.0616494e+19,9.27813e+18,1.0908714e+18,10.909072,6.1818104,1.414717e+19,-463.24188,383.75122,-336.84314,14.50936,429.3927,14.509403,-91.844925,14.509369,108.357796,14.630569,2001-10-13 07:02:59,16.016666,-8.5332,0.42146736,14.509084,,1.4810886e+20,-9.313644e+19,5.4972432e+19,1.100295e+18,33.18183,19.818163,7.0032233e+18,-463.2399,383.75052,0.0,0.0,0.0
182,EFR_073,2001-10-13 23:06:00,-11.068548,18.449684,25.06072,6.5105857e+19,-4.5588957e+18,6.249474e+19,4.9764247e+17,3.0606153,20.727264,-67.555176,279.54575,2001-10-14 11:06:00,12.0,-10.991558,25.094852,30.193497,2.7310477e+20,-1.2069283e+20,1.5559801e+20,1.9745404e+18,35.72733,51.181873,1.7333243e+19,-462.07825,480.29617,-630.5002,25.57651,710.4725,29.521433,-160.56123,27.662893,212.69113,27.926287,2001-10-14 16:06:59,17.016666,-11.135129,27.895838,32.513744,,3.0607234e+20,-1.33495815e+20,1.7257646e+20,1.9558194e+18,31.965036,50.104866,1.4160616e+19,-494.95273,480.29617,0.0,0.0,0.0
183,EFR_074,2002-01-19 21:02:00,-39.840797,-49.9953,56.807907,1.2012255e+20,-5.0047364e+19,6.1106036e+19,1.2781573e+18,13.727269,18.636353,-206.99435,207.68164,2002-01-19 23:16:00,2.233333,-39.91688,-48.903618,56.18068,2.5845667e+20,-4.3833993e+19,5.905821e+19,2.1938553e+18,11.000013,18.090914,6.1940658e+19,-272.01758,306.6105,-896.49927,57.019493,888.6548,56.59771,-226.74266,56.597767,237.21835,56.80786,2002-01-19 23:15:59,5.716666,-40.06666,-48.818222,56.18068,,2.6488162e+20,-6.246063e+19,2.0242099e+20,2.2850914e+18,14.090905,50.09092,2.532229e+19,-272.01666,306.60956,0.0,0.0,0.0
184,EFR_075,2002-01-26 01:47:00,10.600894,-33.7428,37.2507,6.7272515e+19,-4.4404815e+19,3.1013645e+19,5.878055e+17,16.181805,11.909087,-170.4433,189.88472,2002-01-26 13:47:00,12.0,10.491449,-29.71055,33.70244,3.7644048e+20,-2.0874126e+20,1.8520005e+20,1.8261859e+18,42.454533,43.18179,2.5763996e+19,-868.4424,844.1006,-978.6035,36.672142,792.45013,37.25073,-259.59644,36.960907,204.06404,35.955162,2002-01-26 07:40:59,5.8999996,10.280747,-30.23296,33.98059,,4.1914576e+20,-2.2479262e+20,1.943531e+20,2.0945824e+18,47.272728,40.39391,5.963954e+19,-868.4424,818.2271,0.0,0.0,0.0
